2020-03-21 12:59:29 status unpacked libxtables12:amd64 1.8.2-4
2020-03-21 12:59:29 install readline-common:all <none> 7.0-5
2020-03-21 12:59:29 status half-installed readline-common:all 7.0-5
2020-03-21 12:59:29 status unpacked readline-common:all 7.0-5
2020-03-21 12:59:29 install libslang2:amd64 <none> 2.3.2-2
2020-03-21 12:59:29 status half-installed libslang2:amd64 2.3.2-2
2020-03-21 12:59:29 status unpacked libslang2:amd64 2.3.2-2
2020-03-21 12:59:29 install libpopt0:amd64 <none> 1.16-12
2020-03-21 12:59:29 status half-installed libpopt0:amd64 1.16-12
2020-03-21 12:59:29 status unpacked libpopt0:amd64 1.16-12
2020-03-21 12:59:29 install libprocps7:amd64 <none> 2:3.3.15-2
2020-03-21 12:59:29 status half-installed libprocps7:amd64 2:3.3.15-2
2020-03-21 12:59:29 status unpacked libprocps7:amd64 2:3.3.15-2
2020-03-21 12:59:29 install logrotate:amd64 <none> 3.14.0-4
2020-03-21 12:59:29 status half-installed logrotate:amd64 3.14.0-4
2020-03-21 12:59:29 status unpacked logrotate:amd64 3.14.0-4
2020-03-21 12:59:29 install nano:amd64 <none> 3.2-3
2020-03-21 12:59:29 status half-installed nano:amd64 3.2-3
2020-03-21 12:59:29 status unpacked nano:amd64 3.2-3
2020-03-21 12:59:29 install procps:amd64 <none> 2:3.3.15-2
2020-03-21 12:59:29 status half-installed procps:amd64 2:3.3.15-2
2020-03-21 12:59:29 status unpacked procps:amd64 2:3.3.15-2
2020-03-21 12:59:29 install rsyslog:amd64 <none> 8.1901.0-1
2020-03-21 12:59:29 status half-installed rsyslog:amd64 8.1901.0-1
2020-03-21 12:59:29 status unpacked rsyslog:amd64 8.1901.0-1
2020-03-21 12:59:29 install tasksel-data:all <none> 3.53
2020-03-21 12:59:29 status half-installed tasksel-data:all 3.53
2020-03-21 12:59:29 status unpacked tasksel-data:all 3.53
2020-03-21 12:59:29 install tasksel:all <none> 3.53
2020-03-21 12:59:29 status half-installed tasksel:all 3.53
2020-03-21 12:59:29 status unpacked tasksel:all 3.53
2020-03-21 12:59:29 install udev:amd64 <none> 241-7~deb10u3
2020-03-21 12:59:29 status half-installed udev:amd64 241-7~deb10u3
2020-03-21 12:59:30 status unpacked udev:amd64 241-7~deb10u3
2020-03-21 12:59:30 install xxd:amd64 <none> 2:8.1.0875-5
2020-03-21 12:59:30 status half-installed xxd:amd64 2:8.1.0875-5
2020-03-21 12:59:30 status unpacked xxd:amd64 2:8.1.0875-5
2020-03-21 12:59:30 install vim-common:all <none> 2:8.1.0875-5
2020-03-21 12:59:30 status half-installed vim-common:all 2:8.1.0875-5
2020-03-21 12:59:30 status unpacked vim-common:all 2:8.1.0875-5
2020-03-21 12:59:30 install vim-tiny:amd64 <none> 2:8.1.0875-5
2020-03-21 12:59:30 status half-installed vim-tiny:amd64 2:8.1.0875-5
2020-03-21 12:59:30 status unpacked vim-tiny:amd64 2:8.1.0875-5
2020-03-21 12:59:30 install whiptail:amd64 <none> 0.52.20-8
2020-03-21 12:59:30 status half-installed whiptail:amd64 0.52.20-8
2020-03-21 12:59:30 status unpacked whiptail:amd64 0.52.20-8
2020-03-21 12:59:30 trigproc libc-bin:amd64 2.28-10 <none>
2020-03-21 12:59:30 status half-configured libc-bin:amd64 2.28-10
2020-03-21 12:59:30 status installed libc-bin:amd64 2.28-10
2020-03-21 12:59:30 trigproc systemd:amd64 241-7~deb10u3 <none>
2020-03-21 12:59:30 status half-configured systemd:amd64 241-7~deb10u3
2020-03-21 12:59:30 status installed systemd:amd64 241-7~deb10u3
2020-03-21 12:59:30 startup packages configure
2020-03-21 12:59:30 configure cpio:amd64 2.12+dfsg-9 <none>
2020-03-21 12:59:30 status unpacked cpio:amd64 2.12+dfsg-9
2020-03-21 12:59:30 status half-configured cpio:amd64 2.12+dfsg-9
2020-03-21 12:59:30 status installed cpio:amd64 2.12+dfsg-9
2020-03-21 12:59:30 configure libtext-iconv-perl:amd64 1.7-5+b7 <none>
2020-03-21 12:59:30 status unpacked libtext-iconv-perl:amd64 1.7-5+b7
2020-03-21 12:59:30 status half-configured libtext-iconv-perl:amd64 1.7-5+b7
2020-03-21 12:59:30 status installed libtext-iconv-perl:amd64 1.7-5+b7
2020-03-21 12:59:30 configure libtext-charwidth-perl:amd64 0.04-7.1+b1 <none>
2020-03-21 12:59:30 status unpacked libtext-charwidth-perl:amd64 0.04-7.1+b1
2020-03-21 12:59:30 status half-configured libtext-charwidth-perl:amd64 0.04-7.1+b1
2020-03-21 12:59:30 status installed libtext-charwidth-perl:amd64 0.04-7.1+b1
2020-03-21 12:59:30 configure lsb-base:all 10.2019051400 <none>
2020-03-21 12:59:30 status unpacked lsb-base:all 10.2019051400
2020-03-21 12:59:30 status half-configured lsb-base:all 10.2019051400
2020-03-21 12:59:30 status installed lsb-base:all 10.2019051400
2020-03-21 12:59:30 configure libip6tc0:amd64 1.8.2-4 <none>
2020-03-21 12:59:30 status triggers-pending libc-bin:amd64 2.28-10
2020-03-21 12:59:30 status unpacked libip6tc0:amd64 1.8.2-4
2020-03-21 12:59:30 status half-configured libip6tc0:amd64 1.8.2-4
2020-03-21 12:59:30 status installed libip6tc0:amd64 1.8.2-4
2020-03-21 12:59:30 configure init:amd64 1.56+nmu1 <none>
2020-03-21 12:59:30 status unpacked init:amd64 1.56+nmu1
2020-03-21 12:59:30 status half-configured init:amd64 1.56+nmu1
2020-03-21 12:59:30 status installed init:amd64 1.56+nmu1
2020-03-21 12:59:30 configure libestr0:amd64 0.1.10-2.1 <none>
2020-03-21 12:59:30 status unpacked libestr0:amd64 0.1.10-2.1
2020-03-21 12:59:30 status half-configured libestr0:amd64 0.1.10-2.1
2020-03-21 12:59:30 status installed libestr0:amd64 0.1.10-2.1
2020-03-21 12:59:30 configure libfastjson4:amd64 0.99.8-2 <none>
2020-03-21 12:59:30 status unpacked libfastjson4:amd64 0.99.8-2
2020-03-21 12:59:30 status half-configured libfastjson4:amd64 0.99.8-2
2020-03-21 12:59:30 status installed libfastjson4:amd64 0.99.8-2
2020-03-21 12:59:30 configure libprocps7:amd64 2:3.3.15-2 <none>
2020-03-21 12:59:30 status unpacked libprocps7:amd64 2:3.3.15-2
2020-03-21 12:59:30 status half-configured libprocps7:amd64 2:3.3.15-2
2020-03-21 12:59:30 status installed libprocps7:amd64 2:3.3.15-2
2020-03-21 12:59:30 configure less:amd64 487-0.1+b1 <none>
2020-03-21 12:59:30 status unpacked less:amd64 487-0.1+b1
2020-03-21 12:59:30 status half-configured less:amd64 487-0.1+b1
2020-03-21 12:59:30 status installed less:amd64 487-0.1+b1
2020-03-21 12:59:30 configure kmod:amd64 26-1 <none>
2020-03-21 12:59:30 status unpacked kmod:amd64 26-1
2020-03-21 12:59:30 status triggers-pending systemd:amd64 241-7~deb10u3
2020-03-21 12:59:30 status half-configured kmod:amd64 26-1
2020-03-21 12:59:30 status installed kmod:amd64 26-1
2020-03-21 12:59:30 configure libapt-inst2.0:amd64 1.8.2 <none>
2020-03-21 12:59:30 status unpacked libapt-inst2.0:amd64 1.8.2
2020-03-21 12:59:30 status half-configured libapt-inst2.0:amd64 1.8.2
2020-03-21 12:59:30 status installed libapt-inst2.0:amd64 1.8.2
2020-03-21 12:59:30 configure libtext-wrapi18n-perl:all 0.06-7.1 <none>
2020-03-21 12:59:30 status unpacked libtext-wrapi18n-perl:all 0.06-7.1
2020-03-21 12:59:30 status half-configured libtext-wrapi18n-perl:all 0.06-7.1
2020-03-21 12:59:30 status installed libtext-wrapi18n-perl:all 0.06-7.1
2020-03-21 12:59:30 configure xxd:amd64 2:8.1.0875-5 <none>
2020-03-21 12:59:30 status unpacked xxd:amd64 2:8.1.0875-5
2020-03-21 12:59:30 status half-configured xxd:amd64 2:8.1.0875-5
2020-03-21 12:59:30 status installed xxd:amd64 2:8.1.0875-5
2020-03-21 12:59:30 configure libcap2-bin:amd64 1:2.25-2 <none>
2020-03-21 12:59:30 status unpacked libcap2-bin:amd64 1:2.25-2
2020-03-21 12:59:30 status half-configured libcap2-bin:amd64 1:2.25-2
2020-03-21 12:59:30 status installed libcap2-bin:amd64 1:2.25-2
2020-03-21 12:59:30 configure vim-common:all 2:8.1.0875-5 <none>
2020-03-21 12:59:30 status unpacked vim-common:all 2:8.1.0875-5
2020-03-21 12:59:30 status half-configured vim-common:all 2:8.1.0875-5
2020-03-21 12:59:30 status installed vim-common:all 2:8.1.0875-5
2020-03-21 12:59:30 configure libslang2:amd64 2.3.2-2 <none>
2020-03-21 12:59:30 status unpacked libslang2:amd64 2.3.2-2
2020-03-21 12:59:30 status half-configured libslang2:amd64 2.3.2-2
2020-03-21 12:59:30 status installed libslang2:amd64 2.3.2-2
2020-03-21 12:59:30 configure libiptc0:amd64 1.8.2-4 <none>
2020-03-21 12:59:30 status unpacked libiptc0:amd64 1.8.2-4
2020-03-21 12:59:30 status half-configured libiptc0:amd64 1.8.2-4
2020-03-21 12:59:30 status installed libiptc0:amd64 1.8.2-4
2020-03-21 12:59:30 configure libncurses6:amd64 6.1+20181013-2+deb10u2 <none>
2020-03-21 12:59:30 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2020-03-21 12:59:30 status half-configured libncurses6:amd64 6.1+20181013-2+deb10u2
2020-03-21 12:59:30 status installed libncurses6:amd64 6.1+20181013-2+deb10u2
2020-03-21 12:59:30 configure libmnl0:amd64 1.0.4-2 <none>
2020-03-21 12:59:30 status unpacked libmnl0:amd64 1.0.4-2
2020-03-21 12:59:30 status half-configured libmnl0:amd64 1.0.4-2
2020-03-21 12:59:30 status installed libmnl0:amd64 1.0.4-2
2020-03-21 12:59:30 configure udev:amd64 241-7~deb10u3 <none>
2020-03-21 12:59:30 status unpacked udev:amd64 241-7~deb10u3
2020-03-21 12:59:30 status half-configured udev:amd64 241-7~deb10u3
2020-03-21 12:59:30 status installed udev:amd64 241-7~deb10u3
2020-03-21 12:59:30 configure libxtables12:amd64 1.8.2-4 <none>
2020-03-21 12:59:30 status unpacked libxtables12:amd64 1.8.2-4
2020-03-21 12:59:30 status half-configured libxtables12:amd64 1.8.2-4
2020-03-21 12:59:30 status installed libxtables12:amd64 1.8.2-4
2020-03-21 12:59:30 configure gdbm-l10n:all 1.18.1-4 <none>
2020-03-21 12:59:30 status unpacked gdbm-l10n:all 1.18.1-4
2020-03-21 12:59:30 status half-configured gdbm-l10n:all 1.18.1-4
2020-03-21 12:59:30 status installed gdbm-l10n:all 1.18.1-4
2020-03-21 12:59:30 configure libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1 <none>
2020-03-21 12:59:30 status unpacked libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1
2020-03-21 12:59:30 status half-configured libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1
2020-03-21 12:59:30 status installed libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1
2020-03-21 12:59:30 configure liblognorm5:amd64 2.0.5-1 <none>
2020-03-21 12:59:30 status unpacked liblognorm5:amd64 2.0.5-1
2020-03-21 12:59:30 status half-configured liblognorm5:amd64 2.0.5-1
2020-03-21 12:59:30 status installed liblognorm5:amd64 2.0.5-1
2020-03-21 12:59:30 configure nano:amd64 3.2-3 <none>
2020-03-21 12:59:30 status unpacked nano:amd64 3.2-3
2020-03-21 12:59:30 status half-configured nano:amd64 3.2-3
2020-03-21 12:59:30 status installed nano:amd64 3.2-3
2020-03-21 12:59:30 configure sensible-utils:all 0.0.12 <none>
2020-03-21 12:59:30 status unpacked sensible-utils:all 0.0.12
2020-03-21 12:59:30 status half-configured sensible-utils:all 0.0.12
2020-03-21 12:59:30 status installed sensible-utils:all 0.0.12
2020-03-21 12:59:30 configure libnfnetlink0:amd64 1.0.1-3+b1 <none>
2020-03-21 12:59:30 status unpacked libnfnetlink0:amd64 1.0.1-3+b1
2020-03-21 12:59:30 status half-configured libnfnetlink0:amd64 1.0.1-3+b1
2020-03-21 12:59:30 status installed libnfnetlink0:amd64 1.0.1-3+b1
2020-03-21 12:59:30 configure procps:amd64 2:3.3.15-2 <none>
2020-03-21 12:59:30 status unpacked procps:amd64 2:3.3.15-2
2020-03-21 12:59:30 status half-configured procps:amd64 2:3.3.15-2
2020-03-21 12:59:30 status installed procps:amd64 2:3.3.15-2
2020-03-21 12:59:30 configure netbase:all 5.6 <none>
2020-03-21 12:59:30 status unpacked netbase:all 5.6
2020-03-21 12:59:30 status half-configured netbase:all 5.6
2020-03-21 12:59:30 status installed netbase:all 5.6
2020-03-21 12:59:30 configure isc-dhcp-common:amd64 4.4.1-2 <none>
2020-03-21 12:59:30 status unpacked isc-dhcp-common:amd64 4.4.1-2
2020-03-21 12:59:30 status half-configured isc-dhcp-common:amd64 4.4.1-2
2020-03-21 12:59:30 status installed isc-dhcp-common:amd64 4.4.1-2
2020-03-21 12:59:30 configure dmidecode:amd64 3.2-1 <none>
2020-03-21 12:59:30 status unpacked dmidecode:amd64 3.2-1
2020-03-21 12:59:30 status half-configured dmidecode:amd64 3.2-1
2020-03-21 12:59:30 status installed dmidecode:amd64 3.2-1
2020-03-21 12:59:30 configure libbsd0:amd64 0.9.1-2 <none>
2020-03-21 12:59:30 status unpacked libbsd0:amd64 0.9.1-2
2020-03-21 12:59:30 status half-configured libbsd0:amd64 0.9.1-2
2020-03-21 12:59:30 status installed libbsd0:amd64 0.9.1-2
2020-03-21 12:59:30 configure libelf1:amd64 0.176-1.1 <none>
2020-03-21 12:59:30 status unpacked libelf1:amd64 0.176-1.1
2020-03-21 12:59:30 status half-configured libelf1:amd64 0.176-1.1
2020-03-21 12:59:30 status installed libelf1:amd64 0.176-1.1
2020-03-21 12:59:30 configure libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1 <none>
2020-03-21 12:59:30 status unpacked libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1
2020-03-21 12:59:30 status half-configured libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1
2020-03-21 12:59:30 status installed libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1
2020-03-21 12:59:30 configure iputils-ping:amd64 3:20180629-2 <none>
2020-03-21 12:59:30 status unpacked iputils-ping:amd64 3:20180629-2
2020-03-21 12:59:30 status half-configured iputils-ping:amd64 3:20180629-2
2020-03-21 12:59:30 status installed iputils-ping:amd64 3:20180629-2
2020-03-21 12:59:30 configure readline-common:all 7.0-5 <none>
2020-03-21 12:59:30 status unpacked readline-common:all 7.0-5
2020-03-21 12:59:30 status half-configured readline-common:all 7.0-5
2020-03-21 12:59:30 status installed readline-common:all 7.0-5
2020-03-21 12:59:30 configure liblocale-gettext-perl:amd64 1.07-3+b4 <none>
2020-03-21 12:59:30 status unpacked liblocale-gettext-perl:amd64 1.07-3+b4
2020-03-21 12:59:30 status half-configured liblocale-gettext-perl:amd64 1.07-3+b4
2020-03-21 12:59:30 status installed liblocale-gettext-perl:amd64 1.07-3+b4
2020-03-21 12:59:30 configure libpopt0:amd64 1.16-12 <none>
2020-03-21 12:59:30 status unpacked libpopt0:amd64 1.16-12
2020-03-21 12:59:30 status half-configured libpopt0:amd64 1.16-12
2020-03-21 12:59:30 status installed libpopt0:amd64 1.16-12
2020-03-21 12:59:30 configure logrotate:amd64 3.14.0-4 <none>
2020-03-21 12:59:30 status unpacked logrotate:amd64 3.14.0-4
2020-03-21 12:59:30 status half-configured logrotate:amd64 3.14.0-4
2020-03-21 12:59:30 status installed logrotate:amd64 3.14.0-4
2020-03-21 12:59:30 configure libnewt0.52:amd64 0.52.20-8 <none>
2020-03-21 12:59:30 status unpacked libnewt0.52:amd64 0.52.20-8
2020-03-21 12:59:30 status half-configured libnewt0.52:amd64 0.52.20-8
2020-03-21 12:59:30 status installed libnewt0.52:amd64 0.52.20-8
2020-03-21 12:59:30 configure apt-utils:amd64 1.8.2 <none>
2020-03-21 12:59:30 status unpacked apt-utils:amd64 1.8.2
2020-03-21 12:59:30 status half-configured apt-utils:amd64 1.8.2
2020-03-21 12:59:30 status installed apt-utils:amd64 1.8.2
2020-03-21 12:59:30 configure iproute2:amd64 4.20.0-2 <none>
2020-03-21 12:59:30 status unpacked iproute2:amd64 4.20.0-2
2020-03-21 12:59:30 status half-configured iproute2:amd64 4.20.0-2
2020-03-21 12:59:30 status installed iproute2:amd64 4.20.0-2
2020-03-21 12:59:30 configure cron:amd64 3.0pl1-134+deb10u1 <none>
2020-03-21 12:59:30 status unpacked cron:amd64 3.0pl1-134+deb10u1
2020-03-21 12:59:30 status half-configured cron:amd64 3.0pl1-134+deb10u1
2020-03-21 12:59:30 status installed cron:amd64 3.0pl1-134+deb10u1
2020-03-21 12:59:30 configure rsyslog:amd64 8.1901.0-1 <none>
2020-03-21 12:59:30 status unpacked rsyslog:amd64 8.1901.0-1
2020-03-21 12:59:30 status half-configured rsyslog:amd64 8.1901.0-1
2020-03-21 12:59:31 status installed rsyslog:amd64 8.1901.0-1
2020-03-21 12:59:31 configure isc-dhcp-client:amd64 4.4.1-2 <none>
2020-03-21 12:59:31 status unpacked isc-dhcp-client:amd64 4.4.1-2
2020-03-21 12:59:31 status half-configured isc-dhcp-client:amd64 4.4.1-2
2020-03-21 12:59:31 status installed isc-dhcp-client:amd64 4.4.1-2
2020-03-21 12:59:31 configure debconf-i18n:all 1.5.71 <none>
2020-03-21 12:59:31 status unpacked debconf-i18n:all 1.5.71
2020-03-21 12:59:31 status half-configured debconf-i18n:all 1.5.71
2020-03-21 12:59:31 status installed debconf-i18n:all 1.5.71
2020-03-21 12:59:31 configure libnftnl11:amd64 1.1.2-2 <none>
2020-03-21 12:59:31 status unpacked libnftnl11:amd64 1.1.2-2
2020-03-21 12:59:31 status half-configured libnftnl11:amd64 1.1.2-2
2020-03-21 12:59:31 status installed libnftnl11:amd64 1.1.2-2
2020-03-21 12:59:31 configure vim-tiny:amd64 2:8.1.0875-5 <none>
2020-03-21 12:59:31 status unpacked vim-tiny:amd64 2:8.1.0875-5
2020-03-21 12:59:31 status half-configured vim-tiny:amd64 2:8.1.0875-5
2020-03-21 12:59:31 status installed vim-tiny:amd64 2:8.1.0875-5
2020-03-21 12:59:31 configure ifupdown:amd64 0.8.35 <none>
2020-03-21 12:59:31 status unpacked ifupdown:amd64 0.8.35
2020-03-21 12:59:31 status half-configured ifupdown:amd64 0.8.35
2020-03-21 12:59:31 status installed ifupdown:amd64 0.8.35
2020-03-21 12:59:31 configure bsdmainutils:amd64 11.1.2+b1 <none>
2020-03-21 12:59:31 status unpacked bsdmainutils:amd64 11.1.2+b1
2020-03-21 12:59:31 status half-configured bsdmainutils:amd64 11.1.2+b1
2020-03-21 12:59:31 status installed bsdmainutils:amd64 11.1.2+b1
2020-03-21 12:59:31 configure whiptail:amd64 0.52.20-8 <none>
2020-03-21 12:59:31 status unpacked whiptail:amd64 0.52.20-8
2020-03-21 12:59:31 status half-configured whiptail:amd64 0.52.20-8
2020-03-21 12:59:31 status installed whiptail:amd64 0.52.20-8
2020-03-21 12:59:31 configure libnetfilter-conntrack3:amd64 1.0.7-1 <none>
2020-03-21 12:59:31 status unpacked libnetfilter-conntrack3:amd64 1.0.7-1
2020-03-21 12:59:31 status half-configured libnetfilter-conntrack3:amd64 1.0.7-1
2020-03-21 12:59:31 status installed libnetfilter-conntrack3:amd64 1.0.7-1
2020-03-21 12:59:31 configure iptables:amd64 1.8.2-4 <none>
2020-03-21 12:59:31 status unpacked iptables:amd64 1.8.2-4
2020-03-21 12:59:31 status half-configured iptables:amd64 1.8.2-4
2020-03-21 12:59:31 status installed iptables:amd64 1.8.2-4
2020-03-21 12:59:31 configure tasksel-data:all 3.53 <none>
2020-03-21 12:59:31 status unpacked tasksel-data:all 3.53
2020-03-21 12:59:31 status half-configured tasksel-data:all 3.53
2020-03-21 12:59:31 status installed tasksel-data:all 3.53
2020-03-21 12:59:31 configure tasksel:all 3.53 <none>
2020-03-21 12:59:31 status unpacked tasksel:all 3.53
2020-03-21 12:59:31 status half-configured tasksel:all 3.53
2020-03-21 12:59:31 status installed tasksel:all 3.53
2020-03-21 12:59:31 trigproc libc-bin:amd64 2.28-10 <none>
2020-03-21 12:59:31 status half-configured libc-bin:amd64 2.28-10
2020-03-21 12:59:31 status installed libc-bin:amd64 2.28-10
2020-03-21 12:59:31 trigproc systemd:amd64 241-7~deb10u3 <none>
2020-03-21 12:59:31 status half-configured systemd:amd64 241-7~deb10u3
2020-03-21 12:59:31 status installed systemd:amd64 241-7~deb10u3
2020-03-21 12:59:31 startup archives unpack
2020-03-21 12:59:31 install libc-l10n:all <none> 2.28-10
2020-03-21 12:59:31 status half-installed libc-l10n:all 2.28-10
2020-03-21 12:59:32 status unpacked libc-l10n:all 2.28-10
2020-03-21 12:59:32 install locales:all <none> 2.28-10
2020-03-21 12:59:32 status half-installed locales:all 2.28-10
2020-03-21 12:59:32 status unpacked locales:all 2.28-10
2020-03-21 12:59:32 startup packages configure
2020-03-21 12:59:32 configure libc-l10n:all 2.28-10 <none>
2020-03-21 12:59:32 status unpacked libc-l10n:all 2.28-10
2020-03-21 12:59:32 status half-configured libc-l10n:all 2.28-10
2020-03-21 12:59:32 status installed libc-l10n:all 2.28-10
2020-03-21 12:59:32 configure locales:all 2.28-10 <none>
2020-03-21 12:59:32 status unpacked locales:all 2.28-10
2020-03-21 12:59:32 status half-configured locales:all 2.28-10
2020-03-21 12:59:32 status installed locales:all 2.28-10
2020-03-21 15:59:34 startup archives unpack
2020-03-21 15:59:34 install busybox:amd64 <none> 1:1.30.1-4
2020-03-21 15:59:34 status half-installed busybox:amd64 1:1.30.1-4
2020-03-21 15:59:34 status unpacked busybox:amd64 1:1.30.1-4
2020-03-21 15:59:34 startup packages configure
2020-03-21 15:59:34 configure busybox:amd64 1:1.30.1-4 <none>
2020-03-21 15:59:34 status unpacked busybox:amd64 1:1.30.1-4
2020-03-21 15:59:34 status half-configured busybox:amd64 1:1.30.1-4
2020-03-21 15:59:34 status installed busybox:amd64 1:1.30.1-4
2020-03-21 15:59:34 startup archives unpack
2020-03-21 15:59:34 install libklibc:amd64 <none> 2.0.6-1
2020-03-21 15:59:34 status half-installed libklibc:amd64 2.0.6-1
2020-03-21 15:59:34 status unpacked libklibc:amd64 2.0.6-1
2020-03-21 15:59:34 install klibc-utils:amd64 <none> 2.0.6-1
2020-03-21 15:59:34 status half-installed klibc-utils:amd64 2.0.6-1
2020-03-21 15:59:34 status unpacked klibc-utils:amd64 2.0.6-1
2020-03-21 15:59:34 install initramfs-tools-core:all <none> 0.133+deb10u1
2020-03-21 15:59:34 status half-installed initramfs-tools-core:all 0.133+deb10u1
2020-03-21 15:59:34 status unpacked initramfs-tools-core:all 0.133+deb10u1
2020-03-21 15:59:34 install linux-base:all <none> 4.6
2020-03-21 15:59:34 status half-installed linux-base:all 4.6
2020-03-21 15:59:34 status unpacked linux-base:all 4.6
2020-03-21 15:59:34 install initramfs-tools:all <none> 0.133+deb10u1
2020-03-21 15:59:34 status half-installed initramfs-tools:all 0.133+deb10u1
2020-03-21 15:59:34 status unpacked initramfs-tools:all 0.133+deb10u1
2020-03-21 15:59:34 startup packages configure
2020-03-21 15:59:34 configure linux-base:all 4.6 <none>
2020-03-21 15:59:34 status unpacked linux-base:all 4.6
2020-03-21 15:59:34 status half-configured linux-base:all 4.6
2020-03-21 15:59:34 status installed linux-base:all 4.6
2020-03-21 15:59:34 configure libklibc:amd64 2.0.6-1 <none>
2020-03-21 15:59:34 status unpacked libklibc:amd64 2.0.6-1
2020-03-21 15:59:34 status half-configured libklibc:amd64 2.0.6-1
2020-03-21 15:59:34 status installed libklibc:amd64 2.0.6-1
2020-03-21 15:59:34 configure klibc-utils:amd64 2.0.6-1 <none>
2020-03-21 15:59:34 status unpacked klibc-utils:amd64 2.0.6-1
2020-03-21 15:59:34 status half-configured klibc-utils:amd64 2.0.6-1
2020-03-21 15:59:34 status installed klibc-utils:amd64 2.0.6-1
2020-03-21 15:59:34 configure initramfs-tools-core:all 0.133+deb10u1 <none>
2020-03-21 15:59:34 status unpacked initramfs-tools-core:all 0.133+deb10u1
2020-03-21 15:59:34 status half-configured initramfs-tools-core:all 0.133+deb10u1
2020-03-21 15:59:34 status installed initramfs-tools-core:all 0.133+deb10u1
2020-03-21 15:59:34 configure initramfs-tools:all 0.133+deb10u1 <none>
2020-03-21 15:59:34 status unpacked initramfs-tools:all 0.133+deb10u1
2020-03-21 15:59:34 status half-configured initramfs-tools:all 0.133+deb10u1
2020-03-21 15:59:34 status installed initramfs-tools:all 0.133+deb10u1
2020-03-21 15:59:34 status triggers-pending initramfs-tools:all 0.133+deb10u1
2020-03-21 15:59:34 trigproc initramfs-tools:all 0.133+deb10u1 <none>
2020-03-21 15:59:34 status half-configured initramfs-tools:all 0.133+deb10u1
2020-03-21 15:59:34 status installed initramfs-tools:all 0.133+deb10u1
2020-03-21 15:59:35 startup archives unpack
2020-03-21 15:59:35 install libpython3.7-minimal:amd64 <none> 3.7.3-2+deb10u1
2020-03-21 15:59:35 status half-installed libpython3.7-minimal:amd64 3.7.3-2+deb10u1
2020-03-21 15:59:35 status unpacked libpython3.7-minimal:amd64 3.7.3-2+deb10u1
2020-03-21 15:59:35 install libexpat1:amd64 <none> 2.2.6-2+deb10u1
2020-03-21 15:59:35 status triggers-pending libc-bin:amd64 2.28-10
2020-03-21 15:59:35 status half-installed libexpat1:amd64 2.2.6-2+deb10u1
2020-03-21 15:59:35 status unpacked libexpat1:amd64 2.2.6-2+deb10u1
2020-03-21 15:59:35 install python3.7-minimal:amd64 <none> 3.7.3-2+deb10u1
2020-03-21 15:59:35 status half-installed python3.7-minimal:amd64 3.7.3-2+deb10u1
2020-03-21 15:59:35 status unpacked python3.7-minimal:amd64 3.7.3-2+deb10u1
2020-03-21 15:59:35 startup packages configure
2020-03-21 15:59:35 configure libpython3.7-minimal:amd64 3.7.3-2+deb10u1 <none>
2020-03-21 15:59:35 status unpacked libpython3.7-minimal:amd64 3.7.3-2+deb10u1
2020-03-21 15:59:35 status half-configured libpython3.7-minimal:amd64 3.7.3-2+deb10u1
2020-03-21 15:59:35 status installed libpython3.7-minimal:amd64 3.7.3-2+deb10u1
2020-03-21 15:59:35 configure libexpat1:amd64 2.2.6-2+deb10u1 <none>
2020-03-21 15:59:35 status unpacked libexpat1:amd64 2.2.6-2+deb10u1
2020-03-21 15:59:35 status half-configured libexpat1:amd64 2.2.6-2+deb10u1
2020-03-21 15:59:35 status installed libexpat1:amd64 2.2.6-2+deb10u1
2020-03-21 15:59:35 configure python3.7-minimal:amd64 3.7.3-2+deb10u1 <none>
2020-03-21 15:59:35 status unpacked python3.7-minimal:amd64 3.7.3-2+deb10u1
2020-03-21 15:59:35 status half-configured python3.7-minimal:amd64 3.7.3-2+deb10u1
2020-03-21 15:59:35 status installed python3.7-minimal:amd64 3.7.3-2+deb10u1
2020-03-21 15:59:35 startup archives unpack
2020-03-21 15:59:35 install python3-minimal:amd64 <none> 3.7.3-1
2020-03-21 15:59:35 status half-installed python3-minimal:amd64 3.7.3-1
2020-03-21 15:59:35 status unpacked python3-minimal:amd64 3.7.3-1
2020-03-21 15:59:35 install mime-support:all <none> 3.62
2020-03-21 15:59:35 status half-installed mime-support:all 3.62
2020-03-21 15:59:35 status unpacked mime-support:all 3.62
2020-03-21 15:59:35 install libmpdec2:amd64 <none> 2.4.2-2
2020-03-21 15:59:35 status half-installed libmpdec2:amd64 2.4.2-2
2020-03-21 15:59:35 status unpacked libmpdec2:amd64 2.4.2-2
2020-03-21 15:59:35 install libreadline7:amd64 <none> 7.0-5
2020-03-21 15:59:35 status half-installed libreadline7:amd64 7.0-5
2020-03-21 15:59:35 status unpacked libreadline7:amd64 7.0-5
2020-03-21 15:59:35 install libsqlite3-0:amd64 <none> 3.27.2-3
